         # x	           y	           z	          vx	          vy	          vz
   0.2227401	   0.9594230	  -0.0000155	  -0.9905051	   0.2224223	  -0.0000024
   0.2078201	   0.9626539	  -0.0000155	  -0.9938937	   0.2072952	  -0.0000021
   0.1928508	   0.9656569	  -0.0000155	  -0.9970481	   0.1921141	  -0.0000019
   0.1778359	   0.9684313	  -0.0000156	  -0.9999673	   0.1768827	  -0.0000017
   0.1627788	   0.9709763	  -0.0000156	  -1.0026506	   0.1616048	  -0.0000014
   0.1476832	   0.9732912	  -0.0000156	  -1.0050970	   0.1462840	  -0.0000012
   0.1325526	   0.9753755	  -0.0000156	  -1.0073058	   0.1309243	  -0.0000009
   0.1173905	   0.9772285	  -0.0000156	  -1.0092764	   0.1155294	  -0.0000007
   0.1022007	   0.9788498	  -0.0000156	  -1.0110082	   0.1001031	  -0.0000004
   0.0869865	   0.9802389	  -0.0000156	  -1.0125006	   0.0846492	  -0.0000002
   0.0717518	   0.9813954	  -0.0000156	  -1.0137530	   0.0691716	   0.0000001
   0.0565000	   0.9823190	  -0.0000156	  -1.0147652	   0.0536740	   0.0000003
   0.0412348	   0.9830095	  -0.0000156	  -1.0155367	   0.0381604	   0.0000006
   0.0259598	   0.9834666	  -0.0000156	  -1.0160672	   0.0226345	   0.0000008
   0.0106786	   0.9836902	  -0.0000156	  -1.0163565	   0.0071003	   0.0000011
  -0.0046050	   0.9836801	  -0.0000156	  -1.0164045	  -0.0084384	   0.0000013
  -0.0198876	   0.9834364	  -0.0000156	  -1.0162110	  -0.0239777	   0.0000016
  -0.0351655	   0.9829590	  -0.0000155	  -1.0157760	  -0.0395138	   0.0000018
  -0.0504350	   0.9822481	  -0.0000155	  -1.0150996	  -0.0550427	   0.0000020
  -0.0656926	   0.9813037	  -0.0000155	  -1.0141819	  -0.0705606	   0.0000023
  -0.0809345	   0.9801261	  -0.0000154	  -1.0130229	  -0.0860637	   0.0000025
  -0.0961571	   0.9787155	  -0.0000154	  -1.0116230	  -0.1015480	   0.0000028
  -0.1113570	   0.9770723	  -0.0000154	  -1.0099825	  -0.1170096	   0.0000030
  -0.1265303	   0.9751967	  -0.0000153	  -1.0081017	  -0.1324448	   0.0000033
  -0.1416736	   0.9730892	  -0.0000153	  -1.0059811	  -0.1478497	   0.0000035
  -0.1567831	   0.9707504	  -0.0000152	  -1.0036210	  -0.1632204	   0.0000037
  -0.1718554	   0.9681807	  -0.0000151	  -1.0010222	  -0.1785530	   0.0000040
  -0.1868868	   0.9653808	  -0.0000151	  -0.9981853	  -0.1938438	   0.0000042
  -0.2018738	   0.9623513	  -0.0000150	  -0.9951108	  -0.2090889	   0.0000045
  -0.2168127	   0.9590929	  -0.0000149	  -0.9917997	  -0.2242845	   0.0000047
  -0.2317001	   0.9556064	  -0.0000149	  -0.9882526	  -0.2394268	   0.0000049
  -0.2465324	   0.9518926	  -0.0000148	  -0.9844706	  -0.2545121	   0.0000052
